utterance,n_tokens_total,n_tokens_iden,n_id,n_en,id_share,unk_rate,i_index,cmi,span_entropy,burstiness,memory,id2en_rate,en2id_rate,switch_balance,n_switches,len_bin
"Ambil doormat dari bedroom & living room, kemudian move ke dining room and place it neatly on the carpet; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",28,28,5,23,0.17857142857142858,0.0,0.3333333333333333,17.857142857142858,1.1567796494470395,0.05976325536479245,-0.27063293868263705,0.18518518518518517,0.14814814814814814,0.5555555555555556,9,"[25, 30)"
"Ambil drawer dari living room, kemudian move ke kitchen and place it neatly on the countertop; selanjutnya, go to bedroom and retrieve the bed cabinet lamp",26,25,5,20,0.2,0.038461538461538464,0.375,20.0,1.3567796494470397,0.05692142117381254,-0.23823308692633188,0.20833333333333334,0.16666666666666666,0.5555555555555556,9,"[25, 30)"
"Ambil drawer dari living room, kemudian move ke kitchen dan set it on the countertop; selanjutnya, go to bathroom and retrieve the toilet paper",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.5709505944546687,-0.013594745086714145,-0.1796053020267749,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil dumbbell dari living room, kemudian move ke bathroom dan set it on the sink cabinet; selanjutnya, go to bedroom and retrieve the alarm clock",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil fan dari office, kemudian move ke bathroom dan set it on the shelf; selanjutnya, go to bedroom and retrieve the toy",22,22,6,16,0.2727272727272727,0.0,0.5238095238095238,27.27272727272727,0.8166890883150209,0.019849087028886537,-0.1455556274348955,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil flower dari bedroom, kemudian move ke living room dan set it on the coffee table; selanjutnya, go to bathroom and retrieve the towel",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19632307793371628,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil flower dari kitchen, kemudian move ke bedroom dan set it on the bedside cabinet; selanjutnya, go to bathroom and retrieve the towel",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,-0.004166739007141503,-0.2514778453847726,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil flower vase dari kitchen, kemudian move ke bedroom and set it on the dresser; selanjutnya, go to bathroom and retrieve the towel from there",25,22,5,17,0.22727272727272727,0.12,0.3333333333333333,22.727272727272727,1.5,-0.05012562893380045,-0.4117045612046891,0.19047619047619047,0.14285714285714285,0.5714285714285714,7,"[20, 25)"
"Ambil flowerpot dari living room, kemudian move ke bedroom and place it on the bed; selanjutnya, go to bathroom and retrieve the towel",23,23,5,18,0.21739130434782608,0.0,0.4090909090909091,21.73913043478261,1.1567796494470395,0.014682063309842784,-0.24444002040220886,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil folder dari office, kemudian move ke bedroom and set it on the dresser; selanjutnya, go to bathroom and retrieve the toilet paper",23,23,5,18,0.21739130434782608,0.0,0.4090909090909091,21.73913043478261,0.9219280948873623,0.06305968247112007,-0.18826744506813498,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil hanger dari bedroom, kemudian move ke laundry room and set it on the clothes dryer; selanjutnya, go to hall and retrieve the jacket",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,0.9219280948873623,0.08318026157565254,-0.1865506268111591,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil hat dari bedroom, kemudian move ke bathroom dan set it on the rack; selanjutnya, go to laundry room and retrieve the basket",23,23,6,17,0.2608695652173913,0.0,0.5,26.08695652173913,0.8166890883150209,0.054878584035414596,-0.14272480642961255,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil jar dari bedroom, kemudian move ke bathroom dan set it on the bathroom shelf; selanjutnya, go to office and retrieve the picture from there",25,23,6,17,0.2608695652173913,0.08,0.5,26.08695652173913,0.8166890883150209,0.036011552727300895,-0.14832396974191325,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil jug dari bedroom, kemudian move ke kitchen and place it on the counter; selanjutnya, go to bathroom and retrieve the soap dispenser",23,22,5,17,0.22727272727272727,0.043478260869565216,0.42857142857142855,22.727272727272727,0.9219280948873623,0.051992016209233355,-0.18569533817705186,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil keyboard piano dari office, kemudian move ke products and set it neatly on top; selanjutnya, go to price tag and retrieve the tag",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,1.3567796494470397,0.035528661754408594,-0.24188168562669274,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil knife dari kitchen, kemudian move ke bedroom dan set it on the bed; selanjutnya, go to office and retrieve the computer mouse",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,0.01600409809849506,-0.25,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil lamp dari bedroom, kemudian move ke bathroom dan set it on the wash cabinet; selanjutnya, go to kitchen and retrieve the kitchen cabinet drawer",25,23,6,17,0.2608695652173913,0.08,0.5,26.08695652173913,0.8166890883150209,0.036011552727300895,-0.14832396974191325,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil lamp dari bedroom, kemudian move ke bathroom dan set it on the washbasin; selanjutnya, go to kitchen and retrieve the kitchen cabinet drawer",24,22,6,16,0.2727272727272727,0.08333333333333333,0.5238095238095238,27.27272727272727,0.8166890883150209,0.019849087028886537,-0.1455556274348955,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil lamp dari bedroom, kemudian move ke bathroom dan set it on the washbasin; selanjutnya, go to kitchen and retrieve the oven",22,21,6,15,0.2857142857142857,0.045454545454545456,0.55,28.57142857142857,0.8166890883150209,-0.017611094201390332,-0.14795908857482154,0.3,0.25,0.5454545454545454,11,"[20, 25)"
"Ambil magazine dari living room, kemudian move ke kitchen dan set it on the cabinet; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",25,24,6,18,0.25,0.04,0.391304347826087,25.0,1.5709505944546687,0.0200080064064072,-0.1836776530554144,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil newspaper dari bedroom, kemudian move ke kitchen and place it neatly on the dining table; selanjutnya, go to bathroom and retrieve the bathroom towel",25,24,5,19,0.20833333333333334,0.04,0.391304347826087,20.833333333333336,0.7219280948873623,0.07692307692307691,-0.1889822365046136,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil note dari bedroom, kemudian move ke living room dan set it on the console pad charger; selanjutnya, go to bathroom and retrieve the toilet paper",26,25,6,19,0.24,0.038461538461538464,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil ornament dari living room, kemudian move ke bedroom dan set it on the bedside cabinet; selanjutnya, go to bathroom and retrieve the towel",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19632307793371628,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil painting dari bedroom ke living room, kemudian move ke bathroom and retrieve the sink; selanjutnya, go to kitchen and place it neatly on the cabinet",26,25,6,19,0.24,0.038461538461538464,0.4583333333333333,24.0,1.207518749639422,0.06256892398609323,-0.1900584795321637,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil painting dari bedroom, kemudian move ke kitchen dan set it on the dining chair; selanjutnya, go to bathroom and retrieve the bath towel",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.3567796494470397,0.023436288964550623,-0.10425720702853737,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil painting dari bedroom, kemudian move ke living room dan set it on the table; selanjutnya, go to kitchen and retrieve the tray",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,1.207518749639422,-0.04513681676702065,-0.2064705961797684,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil painting dari living room, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to bathroom and retrieve the toilet paper",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,1.3567796494470397,0.035528661754408594,-0.24188168562669274,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil painting dari living room, kemudian move ke bedroom dan set it on the dresser; selanjutnya, go to kitchen and retrieve the cup",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,1.207518749639422,-0.04513681676702065,-0.2064705961797684,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil painting dari rec room, kemudian move ke kitchen dan set it on the table; selanjutnya, go to bathroom and retrieve the shower hose",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.5709505944546687,-0.013594745086714145,-0.1796053020267749,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil perfume dari bathroom, kemudian move ke bedroom dan set it on the dresser; selanjutnya, go to kitchen and retrieve the fruit bowl",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,0.8166890883150209,0.019849087028886537,-0.1455556274348955,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil photo dari bedroom, kemudian move ke bathroom dan retrieve the soap bottle; selanjutnya, go to living room and place it neatly on the coffee table",26,26,6,20,0.23076923076923078,0.0,0.44,23.076923076923077,0.8166890883150209,0.1737161736738135,-0.12602899000193415,0.24,0.2,0.5454545454545454,11,"[25, 30)"
"Ambil photo dari bedroom, kemudian move ke bathroom dan retrieve the toilet paper; selanjutnya, go to kitchen and place it neatly on the worktop",24,23,6,17,0.2608695652173913,0.041666666666666664,0.5,26.08695652173913,0.8166890883150209,0.08869861464099155,-0.13319885691653272,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil photo dari bedroom, kemudian move ke bathroom dan set it on the sink; selanjutnya, go to living room and retrieve the coffee mug",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,0.8166890883150209,0.08685725716572001,-0.13987572123604708,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil photo dari bedroom, kemudian move ke kitchen dan set it on the dishwasher; selanjutnya, go to bathroom and retrieve the towel",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.08900688806825856,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil photo dari bedroom, kemudian move ke kitchen dan set it on the worktop; selanjutnya, go to bathroom and retrieve the toilet brush",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,0.01600409809849506,-0.1,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil photo dari bedroom, kemudian move ke living room dan set it on the cabinet; selanjutnya, go to bathroom and retrieve the toilet brush",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.029437251522859375,-0.1954034605868497,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil photo dari bedroom, kemudian move ke living room dan set it on the game board; selanjutnya, go to bathroom and retrieve the toilet brush",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",23,23,5,18,0.21739130434782608,0.0,0.4090909090909091,21.73913043478261,0.9219280948873623,0.06305968247112007,-0.18826744506813498,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke bathroom dan set it on the shelf; selanjutnya, go to kitchen and retrieve the bowl of fruit",24,23,6,17,0.2608695652173913,0.041666666666666664,0.5,26.08695652173913,0.8166890883150209,0.054878584035414596,-0.14272480642961255,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",25,25,5,20,0.2,0.0,0.375,20.0,0.9219280948873623,0.09228251553881306,-0.18844459036110228,0.20833333333333334,0.16666666666666666,0.5555555555555556,9,"[25, 30)"
"Ambil picture dari bedroom, kemudian move ke kitchen and place it on the shelf; selanjutnya, go to bathroom and retrieve the soap",22,21,5,16,0.23809523809523808,0.045454545454545456,0.45,23.809523809523807,0.9219280948873623,0.02582366094101662,-0.18798612993178238,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen and place it on the stove; selanjutnya, go to bathroom and retrieve the towel ring",23,22,5,17,0.22727272727272727,0.043478260869565216,0.42857142857142855,22.727272727272727,0.9219280948873623,0.051992016209233355,-0.18569533817705186,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the bowl of fruit; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",26,25,6,19,0.24,0.038461538461538464,0.375,24.0,1.3567796494470397,0.05692142117381254,-0.11571321364993262,0.20833333333333334,0.16666666666666666,0.5555555555555556,9,"[25, 30)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the cabinet; selanjutnya, go to bathroom and retrieve the soap dispenser",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,0.01600409809849506,-0.1,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the cabinet; selanjutnya, go to bathroom and retrieve the towel",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.08900688806825856,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the countertop; selanjutnya, go to bathroom and retrieve the towel bar",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,0.01600409809849506,-0.1,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the cutting board; selanjutnya, go to bathroom and retrieve the towel bar",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.3567796494470397,0.023436288964550623,-0.10425720702853737,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the microwave; selanjutnya, go to bathroom and retrieve the showerhead",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.08900688806825856,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the rack; selanjutnya, go to bathroom and retrieve the towel",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.08900688806825856,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke kitchen dan set it on the stove; selanjutnya, go to bathroom and retrieve the stack of towels",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.3567796494470397,0.047973402608580684,-0.10831759272092943,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke laundry room dan set it on the washing machine; selanjutnya, go to bathroom and retrieve the liquid soap",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil picture dari bedroom, kemudian move ke living room and place it on the shelf; selanjutnya, go to kitchen and retrieve the cabinet",23,22,5,17,0.22727272727272727,0.043478260869565216,0.42857142857142855,22.727272727272727,0.9219280948873623,0.051992016209233355,-0.18569533817705192,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke living room dan set it on the cabinet; selanjutnya, go to bathroom and retrieve the towel",23,23,6,17,0.2608695652173913,0.0,0.5,26.08695652173913,1.207518749639422,-0.006705282304286856,-0.2010407956821516,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke living room dan set it on the coffee table; selanjutnya, go to bathroom and retrieve the towel",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19632307793371628,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke living room dan set it on the coffee table; selanjutnya, go to kitchen and retrieve the cutting board",25,24,6,18,0.25,0.04,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19632307793371628,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke living room dan set it on the l-shaped sofa; selanjutnya, go to bathroom and retrieve the storage box",26,26,6,20,0.23076923076923078,0.0,0.44,23.076923076923077,1.207518749639422,0.05305900837937583,-0.18912717288448394,0.24,0.2,0.5454545454545454,11,"[25, 30)"
"Ambil picture dari bedroom, kemudian move ke living room dan set it on the pouffe; selanjutnya, go to bathroom and retrieve the towel",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,1.207518749639422,-0.0170990149797141,-0.204754307868001,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke office and place it on the shelf; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,0.9219280948873623,0.08318026157565254,-0.1865506268111591,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari Bedroom, kemudian move ke Office dan set it on the light; selanjutnya, go to Bathroom and retrieve the bottle of detergent",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,0.8166890883150209,0.08685725716572001,-0.13987572123604708,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke office dan set it on the table; selanjutnya, go to bathroom and retrieve the bathroom towel",23,23,6,17,0.2608695652173913,0.0,0.5,26.08695652173913,0.8166890883150209,0.054878584035414596,-0.14272480642961255,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke office dan set it on the table; selanjutnya, go to bathroom and retrieve the bottle of soap",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,0.8166890883150209,0.08685725716572001,-0.13987572123604708,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari bedroom, kemudian move ke rec room dan set it on the exercise machine; selanjutnya, go to bathroom and retrieve the towel",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19632307793371628,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari kitchen, kemudian move ke bedroom dan set it on the table; selanjutnya, go to bathroom and retrieve the towel",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.25765151809232734,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil picture dari living room, kemudian move ke bedroom dan set it on the drawer; selanjutnya, go to bathroom and retrieve the towel bar",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.029437251522859375,-0.1954034605868497,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil picture dari office, kemudian move ke bedroom and set it on the bed; selanjutnya, go to bathroom and retrieve the toilet paper",23,23,5,18,0.21739130434782608,0.0,0.4090909090909091,21.73913043478261,0.9219280948873623,0.06305968247112007,-0.18826744506813498,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil plant dari bedroom & hall, kemudian move ke living room dan set it on the chest; selanjutnya, go to kitchen and retrieve the bottles of wine",26,25,6,19,0.24,0.038461538461538464,0.4583333333333333,24.0,1.4182958340544896,0.003968316458474243,-0.2571360259420015,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil plant dari bedroom, kemudian move ke bathroom dan set it on the towel; selanjutnya, go to kitchen and retrieve the plate",22,21,6,15,0.2857142857142857,0.045454545454545456,0.55,28.57142857142857,0.8166890883150209,-0.017611094201390332,-0.14795908857482154,0.3,0.25,0.5454545454545454,11,"[20, 25)"
"Ambil plant dari bedroom, kemudian move ke living room dan set it on the pouffe; selanjutnya, go to bathroom and retrieve the towel",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,1.207518749639422,-0.0170990149797141,-0.204754307868001,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil plate dari kitchen, kemudian move ke bedroom and set it on the drawer; selanjutnya, go to bathroom and retrieve the towel bar",23,22,5,17,0.22727272727272727,0.043478260869565216,0.3333333333333333,22.727272727272727,1.5487949406953985,0.004098429496411241,-0.33562431103976886,0.19047619047619047,0.14285714285714285,0.5714285714285714,7,"[20, 25)"
"Ambil plate dari kitchen, kemudian move ke bedroom and set it on the dresser; selanjutnya, go to bathroom and retrieve the tissue box",23,22,5,17,0.22727272727272727,0.043478260869565216,0.3333333333333333,22.727272727272727,1.5487949406953985,0.004098429496411241,-0.33562431103976886,0.19047619047619047,0.14285714285714285,0.5714285714285714,7,"[20, 25)"
"Ambil plate dari living room, kemudian move ke kitchen dan set it on the tray; selanjutnya, go to bedroom and retrieve the clock",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.5709505944546687,-0.050125628933800494,-0.17342199390482402,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil plunger dari hall, kemudian move ke bedroom and set it on the nightstand; selanjutnya, go to bathroom and retrieve the towel bar",23,23,5,18,0.21739130434782608,0.0,0.4090909090909091,21.73913043478261,0.9219280948873623,0.06305968247112007,-0.18826744506813498,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil plush toy dari bedroom, kemudian move ke bathroom dan retrieve the toilet paper dispenser; selanjutnya, go to kitchen and pick up the basket of something",26,23,6,17,0.2608695652173913,0.11538461538461539,0.5,26.08695652173913,0.8166890883150209,0.054878584035414596,-0.14272480642961255,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil plush toy dari bedroom, kemudian move ke kitchen and place it on the counter; selanjutnya, go to bathroom and retrieve the towel",23,21,5,16,0.23809523809523808,0.08695652173913043,0.45,23.809523809523807,0.9219280948873623,0.02582366094101662,-0.18798612993178238,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil plush toy dari bedroom, kemudian move ke living room dan set it on the basket; selanjutnya, go to hall and retrieve the bag",24,23,6,17,0.2608695652173913,0.041666666666666664,0.5,26.08695652173913,1.207518749639422,-0.006705282304286856,-0.2010407956821516,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil pot di kitchen, move ke bedroom untuk place it on the shelf, lalu menuju brush dan pick it up",20,19,7,12,0.3684210526315789,0.05,0.6111111111111112,36.84210526315789,1.207518749639422,-0.14293253004145395,0.052414241836095936,0.3333333333333333,0.2777777777777778,0.5454545454545454,11,"[15, 20)"
"Ambil purse dari office, kemudian move ke tie area dan set it on the seat; selanjutnya, go to kitchen and retrieve the bowl",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,1.207518749639422,-0.04513681676702065,-0.2064705961797684,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil rug dari kitchen & living room, kemudian move ke bedroom and set it on the bed; selanjutnya, go to bathroom and retrieve the soap dispenser",25,24,5,19,0.20833333333333334,0.04,0.391304347826087,20.833333333333336,1.3567796494470397,0.035528661754408594,-0.24188168562669274,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil shoe dari garage, kemudian move ke laundry room and place it neatly on the shelf; selanjutnya, go to bathroom and retrieve the hanger",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,0.9219280948873623,0.08318026157565254,-0.1865506268111591,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil smoke detector dari bedroom, kemudian move ke bathroom dan set it on the washbasin; selanjutnya, go to kitchen and retrieve the kitchen countertop item",25,22,6,16,0.2727272727272727,0.12,0.5238095238095238,27.27272727272727,0.8166890883150209,0.019849087028886537,-0.1455556274348955,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil smoke detector dari bedroom, kemudian move ke bathroom dan set it on the washbasin; selanjutnya, go to kitchen and retrieve the painting",23,21,6,15,0.2857142857142857,0.08695652173913043,0.55,28.57142857142857,0.8166890883150209,-0.017611094201390332,-0.14795908857482154,0.3,0.25,0.5454545454545454,11,"[20, 25)"
"Ambil soap dispenser dari bathroom, kemudian move ke bedroom dan set it on the bedside lamp; selanjutnya, go to laundry room and retrieve the box",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil soap dispenser dari bathroom, kemudian move ke bedroom dan set it on the end table; selanjutnya, go to laundry room and retrieve the box",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil stuffed animal dari bedroom, kemudian move ke kitchen dan set it on the fridge; selanjutnya, go to bathroom and retrieve the washbasin",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.5709505944546687,-0.050125628933800494,-0.17342199390482402,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil tablet dari living room, kemudian move ke kitchen dan set it on the oven and stove; selanjutnya, go to bedroom and retrieve bed cabinet",25,24,6,18,0.25,0.04,0.391304347826087,25.0,1.3709505944546687,-0.014288630928197115,-0.16045626052418513,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil teapot dari kitchen, kemudian move ke bedroom dan set it on the cabinet; selanjutnya, go to bathroom and retrieve the bathroom accessory",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,0.01600409809849506,-0.25,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil teapot dari living room, kemudian move ke bathroom dan set it on the toilet paper dispenser; selanjutnya, go to kitchen and retrieve the picture",25,24,6,18,0.25,0.04,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19140207201676818,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
