line_id,segment_id,task_id,instruction,trajectory,target,label,start,end,scene_tags
587,8,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",nightstand,move_forward,156,168,bedroom|hardwood|room|bed|curtain
587,9,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",nightstand,turn_right,169,171,bed|bedroom|blanket|lamp|curtain
587,10,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",nightstand,move_forward,172,175,bed|bedroom|blanket|lamp|hardwood
588,0,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,move_forward,186,195,doorway|room|lead to|hallway|hardwood
588,1,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,turn_right,196,198,wall|doorway|room|draw|peel
588,2,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,move_forward,199,201,wall|corridor|doorway|hall|hardwood
588,3,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,turn_right,202,204,wall|hardwood|living room|room|beam
588,4,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,move_forward,205,225,room|furniture|living room|fireplace|window
588,5,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,turn_left,226,229,glass door|room|window|chair|building
588,6,3,"Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Pergi ke bathroom dan pick up the toilet paper; kemudian move ke bedroom and place it on the nightstand; setelah itu, go to the kitchen and retrieve the knife",knife,move_forward,230,267,room|kitchen|modern|appliance|cabinet
589,0,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,move_forward,3,41,room|home|doorway|hallway|hardwood
589,1,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,make a right turn,42,48,carpet|lead to|living room|room|white
589,2,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,move_forward,49,64,stair|balustrade|lead|stairwell|flight
589,3,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,make a right turn,65,71,bedroom|doorway|home|lead to|room
589,4,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,move_forward,72,72,apartment|balustrade|bedroom|bunk bed|carpet
589,5,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,turn_left,73,75,wall|carpet|corridor|doorway|hall
589,6,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,move_forward,76,78,wall|carpet|corridor|doorway|home
589,7,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,turn_left,79,82,wall|doorway|lead to|hallway|picture frame
589,8,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",picture,move_forward,83,90,doorway|room|white|lead to|hallway
590,0,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",cabinet,move_forward,107,112,doorway|home|lead to|living room|hallway
590,1,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",cabinet,turn_left,113,115,carpet|doorway|home|living room|hallway
590,2,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",cabinet,move_forward,116,120,doorway|room|home|living room|white
590,3,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",cabinet,turn_left,121,123,closet|doorway|room|white|bedroom
590,4,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",cabinet,move_forward,124,136,bed|bedroom|room|canopy bed|curtain
591,0,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",basket,move_forward,142,145,bedroom|door|doorway|lead to|hallway
591,1,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",basket,turn_left,146,148,carpet|door|doorway|lead to|hallway
591,2,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",basket,move_forward,149,160,doorway|hallway|room|lead to|picture frame
591,3,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",basket,turn_left,161,164,door|doorway|lead to|hallway|room
591,4,3,"Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bathroom, kemudian move ke bedroom and set it on the cabinet; selanjutnya, go to laundry room and retrieve the basket",basket,move_forward,165,166,appliance|home appliance|laundry room|room|clock
592,0,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",bookstand,move_forward,3,15,room|corridor|hallway|doorway|chair
592,1,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",bookstand,turn_right,16,19,damage|doorway|peel|repair|room
592,2,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",bookstand,move_forward,20,20,bathroom|bed|bedroom|doorway|room
592,3,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",bookstand,turn_left,21,23,bedroom|doorway|room|window|bed
592,4,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",bookstand,move_forward,24,67,room|hardwood|living room|beam|couch
593,0,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,move_forward,74,105,room|living room|hardwood|couch|furniture
593,1,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,make a right turn,106,111,room|wall|peel|plaster|repair
593,2,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,move_forward,112,130,corridor|hallway|lead to|hall|rail
593,3,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,make a left turn,131,140,lead to|room|white|cabinet|balustrade
593,4,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,move_forward,141,149,balustrade|flight|lead|lead to|rail
593,5,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,make a left turn,150,159,room|hardwood|doorway|lead to|hallway
593,6,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",chest of drawers,move_forward,160,177,hardwood|room|lead to|living room|hallway
594,0,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,move_forward,183,200,lead to|hallway|room|corridor|hardwood
594,1,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,make a right turn,201,207,room|lead to|doorway|balustrade|rail
594,2,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,move_forward,208,216,hallway|room|wall|corridor|lead to
594,3,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,turn_right,217,220,beam|wall|hallway|room|corridor
594,4,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,move_forward,221,222,beam|corridor|doorway|hallway|room
594,5,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,make a right turn,223,228,corridor|room|apartment|doorway|hallway
594,6,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,move_forward,229,266,room|hallway|corridor|lead to|wall
594,7,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,turn_right,267,269,cabinet|doorway|room|basement|beam
594,8,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,turn_left,270,272,closet|doorway|room|wall|cabinet
594,9,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,move_forward,273,324,room|kitchen|cabinet|home appliance|appliance
594,10,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,turn_left,325,328,appliance|cabinet|counter top|home appliance|kitchen
594,11,3,"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",toilet paper dispenser,move_forward,329,339,appliance|home appliance|laundry|laundry room|room
595,0,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",picture,move_forward,3,28,doorway|room|lead to|hallway|corridor
595,1,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",picture,turn_right,29,31,beam|doorway|living room|room|pillar
595,2,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",picture,move_forward,32,34,beam|room|bedroom|curtain|doorway
596,0,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",coffee table,move_forward,48,101,room|living room|chair|doorway|furniture
597,0,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",book,move_forward,108,132,room|doorway|hall|hallway|lead to
597,1,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",book,turn_left,133,136,door|doorway|lead to|hallway|room
597,2,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",book,move_forward,137,143,doorway|red|room|hallway|lead to
597,3,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",book,turn_left,144,147,building|pillar|doorway|warehouse|red
597,4,3,"Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil picture dari bedroom, kemudian move ke dining room and place it on the coffee table; selanjutnya, go to laundry room and retrieve the book",book,move_forward,148,175,room|building|garage|warehouse|fill
598,0,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",nightstand,move_forward,44,60,hallway|room|carpet|doorway|lead to
598,1,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",nightstand,make a left turn,61,67,room|doorway|carpet|dresser|door
598,2,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",nightstand,move_forward,68,74,bed|bed frame|bedroom|lamp|carpet
599,0,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,move_forward,79,82,bedroom|bureau|carpet|drawer|dresser
599,1,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,turn_left,83,85,chest|lamp|bureau|carpet|drawer
599,2,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,move_forward,86,90,bed|bedroom|carpet|dresser|room
599,3,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,turn_right,91,93,armchair|bed|bedroom|carpet|chair
599,4,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,move_forward,94,94,bedroom|carpet|doorway|dresser|lead to
599,5,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,turn_left,95,97,carpet|doorway|lead to|hallway|room
599,6,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,move_forward,98,100,carpet|door|doorway|hallway|room
599,7,3,"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper","/home/aimldl/navgen_without_gpt4/nav_gen/task/3/Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",toilet paper,make a right turn,101,108,room|bathroom|screen door|tile wall|shower
